wx wy wz
-3.88480161e+00 2.32175471e+01 -6.13866426e+00
-4.12471390e+00 3.26267625e+01 -8.39021085e+00
-4.35053422e+00 4.14073420e+01 -1.04616462e+01
-4.55854425e+00 4.93961190e+01 -1.23162051e+01
-4.74549257e+00 5.64450857e+01 -1.39215680e+01
-4.90867441e+00 6.24242574e+01 -1.52504201e+01
-5.04599495e+00 6.72241770e+01 -1.62809127e+01
-5.15601399e+00 7.07579958e+01 -1.69970135e+01
-5.23797058e+00 7.29631104e+01 -1.73887444e+01
-5.29178731e+00 7.38023453e+01 -1.74523056e+01
-5.31805392e+00 7.32646342e+01 -1.71900811e+01
-5.31799167e+00 7.13651735e+01 -1.66105197e+01
-5.29339995e+00 6.81450501e+01 -1.57278957e+01
-5.24658656e+00 6.36703607e+01 -1.45619614e+01
-5.18028700e+00 5.80309759e+01 -1.31375307e+01
-5.09758077e+00 5.13390286e+01 -1.14840047e+01
-5.00180243e+00 4.37268202e+01 -9.63477856e+00
-4.89644164e+00 3.53441348e+01 -7.62655167e+00
-4.78504520e+00 2.63556206e+01 -5.49867176e+00
-4.67113147e+00 1.69379751e+01 -3.29243302e+00
-4.55810438e+00 7.27619216e+00 -1.05021585e+00
-4.44917941e+00 -2.43948688e+00 1.18514392e+00
-4.34734160e+00 -1.20154430e+01 3.37077587e+00
-4.25527143e+00 -2.12598286e+01 5.46497597e+00
-4.17523390e+00 -2.99895703e+01 7.42863174e+00
-4.10910411e+00 -3.80301436e+01 9.22494402e+00
-4.05847190e+00 -4.52144025e+01 1.08192144e+01
-4.02450320e+00 -5.13928303e+01 1.21811292e+01
-4.00780099e+00 -5.64378911e+01 1.32853117e+01
-4.00870661e+00 -6.02351630e+01 1.41093823e+01
-4.02741337e+00 -6.26965862e+01 1.46373753e+01
-4.06350103e+00 -6.37757554e+01 1.48622381e+01
-4.11602427e+00 -6.34321353e+01 1.47769028e+01
-4.18423128e+00 -6.16275637e+01 1.43752862e+01
-4.26760782e+00 -5.83941859e+01 1.36679741e+01
-4.36519993e+00 -5.37956449e+01 1.26705983e+01
-4.47432891e+00 -4.78568121e+01 1.13892744e+01
-4.59130822e+00 -4.07052428e+01 9.85457703e+00
-4.71737083e+00 -3.25401369e+01 8.10935313e+00
-4.85682216e+00 -2.33156086e+01 6.14012960e+00
-5.00084686e+00 -1.30633943e+01 3.95857690e+00
-5.13554891e+00 -2.35516688e+00 1.69179109e+00
-5.27448199e+00 8.58189498e+00 -6.19630141e-01
-5.43223846e+00 2.01704131e+01 -3.06398307e+00
-5.57545497e+00 3.18979971e+01 -5.53034113e+00
-5.69099518e+00 4.30540494e+01 -7.89225140e+00
-5.83515897e+00 5.46364743e+01 -1.03432580e+01
-5.97290210e+00 6.56954696e+01 -1.26168168e+01
-6.76256027e+00 -5.98126227e+01 2.72248561e+01
-3.68141429e+00 -3.94614322e+01 1.91578199e+01
-1.00039084e+00 -2.85813495e+01 1.55247463e+01
-9.48014379e-01 -2.33185512e+01 1.28849309e+01
8.43735566e-01 -1.26070966e+01 8.10696485e+00
2.07829771e+00 -7.97619271e+00 6.13465209e+00
2.57859118e+00 -5.85760746e+00 5.45419495e+00
4.31832862e+00 3.63892560e+00 2.73427966e+00
6.13502820e+00 1.45378335e+01 -2.16641977e+00
7.86503793e+00 2.22178772e+01 -5.63966359e+00
9.45158253e+00 2.93331933e+01 -8.06224751e+00
1.05807509e+01 3.65530556e+01 -1.09259462e+01
1.16818378e+01 4.36254072e+01 -1.36533845e+01
1.29358699e+01 5.04507596e+01 -1.61784901e+01
1.39251241e+01 5.61982412e+01 -1.86185359e+01
1.45355787e+01 6.08113227e+01 -2.04735676e+01
1.49441251e+01 6.44871794e+01 -2.17361221e+01
1.51899432e+01 6.70247523e+01 -2.27129860e+01
1.52018445e+01 6.84181513e+01 -2.33283211e+01
1.49495878e+01 6.86253570e+01 -2.34220520e+01
1.44678442e+01 6.74937942e+01 -2.30055632e+01
1.37879955e+01 6.51117208e+01 -2.21187039e+01
1.29096495e+01 6.15606543e+01 -2.07788989e+01
1.18427690e+01 5.67878481e+01 -1.90070756e+01
1.06232966e+01 5.08771226e+01 -1.68306219e+01
9.28636286e+00 4.40030959e+01 -1.42899146e+01
7.85460917e+00 3.62604522e+01 -1.14328262e+01
6.35152886e+00 2.77411781e+01 -8.30881201e+00
4.81090176e+00 1.86019989e+01 -4.97648393e+00
3.26895772e+00 9.01752798e+00 -1.50305752e+00
1.75513575e+00 -8.35250617e-01 2.04395928e+00
2.94793664e-01 -1.07746892e+01 5.59895682e+00
-1.08585658e+00 -2.06277504e+01 9.09632211e+00
-2.36149139e+00 -3.02212058e+01 1.24692523e+01
-3.51088426e+00 -3.93720164e+01 1.56512591e+01
-4.51724519e+00 -4.79037295e+01 1.85804716e+01
-5.36744213e+00 -5.56583923e+01 2.12021302e+01
-6.05179020e+00 -6.24922456e+01 2.34675429e+01
-6.56451427e+00 -6.82755161e+01 2.53337619e+01
-6.90415439e+00 -7.28977197e+01 2.67654745e+01
-7.07326907e+00 -7.62694095e+01 2.77363968e+01
-7.07794673e+00 -7.83233146e+01 2.82293811e+01
-6.92766905e+00 -7.90172402e+01 2.82364436e+01
-6.63512924e+00 -7.83350491e+01 2.77588520e+01
-6.21571814e+00 -7.62856384e+01 2.68069069e+01
-5.68695241e+00 -7.29024987e+01 2.53996243e+01
-5.06799505e+00 -6.82436824e+01 2.35643848e+01
-4.37917366e+00 -6.23909992e+01 2.13363114e+01
-3.64144928e+00 -5.54484643e+01 1.87574117e+01
-2.87585334e+00 -4.75402697e+01 1.58756812e+01
-2.10293527e+00 -3.88084003e+01 1.27441900e+01
-1.34227177e+00 -2.94101246e+01 9.42009462e+00
-6.12036200e-01 -1.95153487e+01 5.96357961e+00
7.14004038e-02 -9.30362178e+00 2.43675086e+00
6.93824048e-01 1.03918049e+00 -1.09749809e+00
1.24345859e+00 1.13242861e+01 -4.57660892e+00
1.71116659e+00 2.13634878e+01 -7.93945323e+00
2.09057274e+00 3.09726353e+01 -1.11274057e+01
2.37810586e+00 3.99751053e+01 -1.40853877e+01
2.57295845e+00 4.82051611e+01 -1.67628504e+01
2.67696778e+00 5.55111320e+01 -1.91146700e+01
2.69442126e+00 6.17583351e+01 -2.11019402e+01
2.63179124e+00 6.68316687e+01 -2.26926558e+01
2.49740975e+00 7.06378208e+01 -2.38622730e+01
2.30109715e+00 7.31070481e+01 -2.45941332e+01
2.05375869e+00 7.41944876e+01 -2.48797376e+01
1.76696440e+00 7.38809790e+01 -2.47188690e+01
1.45252794e+00 7.21733881e+01 -2.41195571e+01
1.12210020e+00 6.91044332e+01 -2.30978887e+01
7.86791920e-01 6.47320236e+01 -2.16776631e+01
4.56837707e-01 5.91381389e+01 -1.98899007e+01
1.41310996e-01 5.24272811e+01 -1.77722123e+01
-1.52103284e-01 4.47245346e+01 -1.53680429e+01
-4.17274205e-01 3.61732713e+01 -1.27258025e+01
-6.49726751e-01 2.69325384e+01 -9.89790159e+00
-8.46680588e-01 1.71741714e+01 -6.93970960e+00
-1.00702815e+00 7.07967240e+00 -3.90845675e+00
-1.13125613e+00 -3.16310140e+00 -8.62100773e-01
-1.22131601e+00 -1.33633886e+01 2.14181748e+00
-1.28045051e+00 -2.33310576e+01 5.04730431e+00
-1.31298413e+00 -3.28801602e+01 7.80100341e+00
-1.32408710e+00 -4.18324346e+01 1.03532204e+01
-1.31952279e+00 -5.00206862e+01 1.26588572e+01
-1.30538890e+00 -5.72919731e+01 1.46782352e+01
-1.28786277e+00 -6.35105252e+01 1.63777877e+01
-1.27296056e+00 -6.85603348e+01 1.77306107e+01
-1.26631861e+00 -7.23473580e+01 1.87168596e+01
-1.27300414e+00 -7.48012835e+01 1.93239911e+01
-1.29736037e+00 -7.58768317e+01 1.95468487e+01
-1.34288904e+00 -7.55545626e+01 1.93875991e+01
-1.41217159e+00 -7.38411822e+01 1.88555273e+01
-1.50682817e+00 -7.07693513e+01 1.79667029e+01
-1.62751200e+00 -6.63970101e+01 1.67435326e+01
-1.77393565e+00 -6.08062414e+01 1.52142135e+01
-1.94492475e+00 -5.41017032e+01 1.34121038e+01
-2.13849426e+00 -4.64086652e+01 1.13750238e+01
-2.35194281e+00 -3.78706852e+01 9.14450331e+00
-2.58196040e+00 -2.86469664e+01 6.76498578e+00
-2.82474565e+00 -1.89094333e+01 4.28300089e+00
-3.07612929e+00 -8.83956896e+00 1.74631548e+00
-3.33170071e+00 1.37494391e+00 -7.96927446e-01
-3.58693519e+00 1.15437212e+01 -3.29906988e+00
-3.83731937e+00 2.14772537e+01 -5.71378731e+00
-4.07847256e+00 3.09904998e+01 -7.99691236e+00
-4.30626185e+00 3.99064247e+01 -1.01072195e+01
-4.51690843e+00 4.80594050e+01 -1.20071545e+01
-4.70708294e+00 5.52984234e+01 -1.36634932e+01
-4.87398727e+00 6.14899914e+01 -1.50479194e+01
-5.01542044e+00 6.65207235e+01 -1.61375054e+01
-5.12982629e+00 7.02994963e+01 -1.69150850e+01
-5.21632151e+00 7.27591705e+01 -1.73695128e+01
-5.27470343e+00 7.38578612e+01 -1.74958121e+01
-5.30543735e+00 7.35797112e+01 -1.72952029e+01
-5.30962446e+00 7.19351375e+01 -1.67750058e+01
-5.28895181e+00 6.89605471e+01 -1.59484233e+01
-5.24562551e+00 6.47175386e+01 -1.48342110e+01
-5.18229241e+00 5.92917413e+01 -1.34562769e+01
-5.10195847e+00 5.27913813e+01 -1.18432236e+01
-5.00790136e+00 4.53452579e+01 -1.00277674e+01
-4.90357165e+00 3.71001103e+01 -8.04605700e+00
-4.79249530e+00 2.82180484e+01 -5.93702465e+00
-4.67818820e+00 1.88737991e+01 -3.74169382e+00
-4.56406954e+00 9.25098185e+00 -1.50231868e+00
-4.45338642e+00 -4.60950845e-01 7.38253710e-01
-4.34917089e+00 -1.00685283e+01 2.93699372e+00
-4.25416585e+00 -1.93793149e+01 5.05187633e+00
-4.17071080e+00 -2.82090044e+01 7.04333802e+00
-4.10076135e+00 -3.63813622e+01 8.87403488e+00
-4.04599346e+00 -4.37269191e+01 1.05085962e+01
-4.00766707e+00 -5.00931013e+01 1.19158956e+01
-3.98647942e+00 -5.53489184e+01 1.30696838e+01
-3.98286078e+00 -5.93761990e+01 1.39466540e+01
-3.99709514e+00 -6.20825170e+01 1.45298022e+01
-4.02884781e+00 -6.34169301e+01 1.48110602e+01
-4.07723944e+00 -6.33346737e+01 1.47824213e+01
-4.14158170e+00 -6.17927613e+01 1.44367034e+01
-4.22143215e+00 -5.88181223e+01 1.37833753e+01
-4.31589605e+00 -5.44702452e+01 1.28372555e+01
-4.42234155e+00 -4.87692655e+01 1.16034702e+01
-4.53708749e+00 -4.18372919e+01 1.01115127e+01
-4.66132062e+00 -3.38724048e+01 8.40419580e+00
-4.79943129e+00 -2.48274423e+01 6.46773861e+00
-4.94278558e+00 -1.47236281e+01 4.31148258e+00
-5.07731209e+00 -4.12784459e+00 2.06199093e+00
-5.21626084e+00 6.72154952e+00 -2.37408766e-01
-5.37453726e+00 1.82506755e+01 -2.67615850e+00
-5.51905323e+00 2.99636243e+01 -5.14653770e+00
-5.63603677e+00 4.11310860e+01 -7.51740472e+00
-5.78164188e+00 5.27419029e+01 -9.98137408e+00
-5.92213175e+00 6.39325530e+01 -1.22899918e+01
-6.85148372e+00 -6.04256955e+01 2.74271989e+01
-3.75039963e+00 -3.99109771e+01 1.92974534e+01
-1.12078074e+00 -2.91871572e+01 1.57407985e+01
-1.08336848e+00 -2.40762269e+01 1.31512858e+01
6.71829380e-01 -1.35572406e+01 8.45069259e+00
1.86062890e+00 -9.10817797e+00 6.57306067e+00
2.34441391e+00 -7.06310652e+00 5.91335838e+00
4.08491633e+00 2.46296876e+00 3.17477464e+00
5.89886756e+00 1.33454768e+01 -1.71421090e+00
7.62555160e+00 2.09927507e+01 -5.16658254e+00
9.21655897e+00 2.81379326e+01 -7.60225046e+00
1.03589507e+01 3.54418173e+01 -1.04976258e+01
1.14837081e+01 4.26226858e+01 -1.32631197e+01
1.27662784e+01 4.95796836e+01 -1.58403767e+01
1.37834839e+01 5.54810389e+01 -1.83401543e+01
1.44255732e+01 6.02636741e+01 -2.02569845e+01
1.48711620e+01 6.41270562e+01 -2.15907169e+01
1.51558696e+01 6.68730516e+01 -2.26489586e+01
1.52070190e+01 6.84863391e+01 -2.33483193e+01
1.49941268e+01 6.89146446e+01 -2.35258153e+01
1.45509030e+01 6.80044853e+01 -2.31938535e+01
1.39079205e+01 6.58424878e+01 -2.23910116e+01
1.30639878e+01 6.25034962e+01 -2.11321286e+01
1.20283161e+01 5.79303203e+01 -1.94364897e+01
1.08363703e+01 5.22044025e+01 -1.73301047e+01
9.52270047e+00 4.54958414e+01 -1.48517269e+01
8.10937899e+00 3.78947309e+01 -1.20478574e+01
6.61969144e+00 2.94905924e+01 -8.96695769e+00
5.08737785e+00 2.04382750e+01 -5.66679268e+00
3.54857997e+00 1.09103384e+01 -2.21382685e+00
2.03271829e+00 1.08209703e+00 1.32500382e+00
5.65321983e-01 -8.86590982e+00 4.88439439e+00
-8.27075681e-01 -1.87609533e+01 8.39870336e+00
-2.11876107e+00 -2.84291732e+01 1.18008026e+01
-3.28807030e+00 -3.76863711e+01 1.50236908e+01
-4.31770155e+00 -4.63545851e+01 1.80048094e+01
-5.19393277e+00 -5.42737202e+01 2.06884609e+01
-5.90644580e+00 -6.12971871e+01 2.30247653e+01
-6.44881496e+00 -6.72918975e+01 2.49694205e+01
-6.81891781e+00 -7.21436482e+01 2.64856401e+01
-7.01865048e+00 -7.57588966e+01 2.75455557e+01
-7.05346070e+00 -7.80660152e+01 2.81303538e+01
-6.93222624e+00 -7.90182885e+01 2.82303508e+01
-6.66708224e+00 -7.85949450e+01 2.78451134e+01
-6.27291826e+00 -7.68002175e+01 2.69832720e+01
-5.76681880e+00 -7.36630140e+01 2.56622386e+01
-5.16759316e+00 -6.92369766e+01 2.39078868e+01
-4.49529901e+00 -6.35997487e+01 2.17539529e+01
-3.77071344e+00 -5.68514890e+01 1.92411982e+01
-3.01477091e+00 -4.91129031e+01 1.64165320e+01
-2.24801124e+00 -4.05229215e+01 1.33321133e+01
-1.49008712e+00 -3.12362490e+01 1.00443746e+01
-7.59328497e-01 -2.14207656e+01 6.61297190e+00
-7.23364456e-02 -1.12545656e+01 3.09968334e+00
5.56379717e-01 -9.22670907e-01 -4.32720801e-01
1.11469261e+00 9.38637444e+00 -3.92159919e+00
1.59306879e+00 1.94839520e+01 -7.30553583e+00
1.98470464e+00 2.91848625e+01 -1.05254187e+01
2.28558165e+00 3.83108082e+01 -1.35254921e+01
2.49443978e+00 4.66937798e+01 -1.62543512e+01
2.61267229e+00 5.41792744e+01 -1.86658521e+01
2.64414462e+00 6.06292706e+01 -2.07199224e+01
2.59494160e+00 6.59248855e+01 -2.23832659e+01
2.47305332e+00 6.99686569e+01 -2.36299471e+01
2.28801284e+00 7.26864045e+01 -2.44418397e+01
2.05049969e+00 7.40286287e+01 -2.48089293e+01
1.77192403e+00 7.39714244e+01 -2.47294633e+01
1.46400717e+00 7.25168962e+01 -2.42099452e+01
1.13837413e+00 6.96930745e+01 -2.32649741e+01
8.06172887e-01 6.55533413e+01 -2.19169282e+01
4.77732806e-01 6.01753909e+01 -2.01955010e+01
1.62272386e-01 5.36597580e+01 -1.81370964e+01
-1.32336661e-01 4.61279463e+01 -1.57840952e+01
-3.99744351e-01 3.77201943e+01 -1.31840076e+01
-6.35234273e-01 2.85929186e+01 -1.03885258e+01
-8.35772458e-01 1.89158723e+01 -7.45249709e+00
-9.99995384e-01 8.86906328e+00 -4.43283615e+00
-1.12814096e+00 -1.36052751e+00 -1.38739820e+00
-1.22192780e+00 -1.15823758e+01 1.62616349e+00
-1.28438943e+00 -2.16059384e+01 4.55153090e+00
-1.31967139e+00 -3.12442087e+01 7.33481943e+00
-1.33280028e+00 -4.03172346e+01 9.92561535e+00
-1.32943456e+00 -4.86555283e+01 1.22779277e+01
-1.31560755e+00 -5.61032925e+01 1.43510329e+01
-1.29747273e+00 -6.25213944e+01 1.61101927e+01
-1.28106123e+00 -6.77900202e+01 1.75272318e+01
-1.27206016e+00 -7.18109527e+01 1.85809642e+01
-1.27561894e+00 -7.45094215e+01 1.92574652e+01
-1.29618914e+00 -7.58354907e+01 1.95501863e+01
-1.33740121e+00 -7.57649573e+01 1.94599202e+01
-1.40197956e+00 -7.42997497e+01 1.89946227e+01
-1.49169556e+00 -7.14678266e+01 1.81691039e+01
-1.60735618e+00 -6.73225882e+01 1.70046016e+01
-1.74882522e+00 -6.19418220e+01 1.55282541e+01
-1.91507242e+00 -5.54262109e+01 1.37724858e+01
-2.10424606e+00 -4.78974391e+01 1.17743220e+01
-2.31376418e+00 -3.94959316e+01 9.57464562e+00
-2.54041991e+00 -3.03782657e+01 7.21740991e+00
-2.78049689e+00 -2.07142960e+01 4.74881619e+00
-3.02989135e+00 -1.06840309e+01 2.21646850e+00
-3.28423780e+00 -4.74304883e-01 -3.31486237e-01
-3.53903570e+00 9.72469855e+00 -2.84722040e+00
-3.78977474e+00 1.97230139e+01 -5.28407802e+00
-4.03205644e+00 2.93344893e+01 -7.59740483e+00
-4.26170977e+00 3.83803428e+01 -9.74534244e+00
-4.47489860e+00 4.66925969e+01 -1.16895701e+01
-4.66821853e+00 5.41173182e+01 -1.33959790e+01
-4.83878064e+00 6.05175953e+01 -1.48352670e+01
-4.98427995e+00 6.57761822e+01 -1.59834396e+01
-5.10304594e+00 6.97977336e+01 -1.68222037e+01
-5.19407403e+00 7.25106106e+01 -1.73392503e+01
-5.25703676e+00 7.38682393e+01 -1.75284243e+01
-5.29227486e+00 7.38499756e+01 -1.73897760e+01
-5.30076871e+00 7.24614441e+01 -1.69294883e+01
-5.28409174e+00 6.97343446e+01 -1.61596787e+01
-5.24434653e+00 6.57257346e+01 -1.50980891e+01
-5.18408910e+00 6.05169468e+01 -1.37677022e+01
-5.10624923e+00 5.42122322e+01 -1.21962994e+01
-5.01404480e+00 4.69368090e+01 -1.04158945e+01
-4.91088417e+00 3.88342833e+01 -8.46205928e+00
-4.80026920e+00 3.00641295e+01 -6.37328377e+00
-4.68570994e+00 2.07989986e+01 -4.19029280e+00
-4.57063759e+00 1.12210271e+01 -1.95518653e+00
-4.45832769e+00 1.51876541e+00 2.89204528e-01
-4.35185629e+00 -8.11458241e+00 2.49971945e+00
-4.25402594e+00 -1.74861109e+01 4.63403890e+00
-4.16724838e+00 -2.64103923e+01 6.65217225e+00
-4.09355794e+00 -3.47095876e+01 8.51625288e+00
-4.03471524e+00 -4.22120114e+01 1.01902592e+01
-3.99207319e+00 -4.87621303e+01 1.16422701e+01
-3.96642292e+00 -5.42255742e+01 1.28451763e+01
-3.95828380e+00 -5.84804867e+01 1.37747535e+01
-3.96803092e+00 -6.14301380e+01 1.44129678e+01
-3.99541620e+00 -6.30190880e+01 1.47507380e+01
-4.03962754e+00 -6.31983540e+01 1.47791162e+01
-4.10004115e+00 -6.19201300e+01 1.44898170e+01
-4.17628797e+00 -5.92061267e+01 1.38911835e+01
-4.26753475e+00 -5.51116660e+01 1.29972123e+01
-4.37119902e+00 -4.96521069e+01 1.18120260e+01
-4.48360798e+00 -4.29439975e+01 1.03640046e+01
-4.60590296e+00 -3.51842218e+01 8.69590578e+00
-4.74255778e+00 -2.63244200e+01 6.79365817e+00
-4.88512605e+00 -1.63752232e+01 4.66424508e+00
-5.01937032e+00 -5.89833324e+00 2.43360079e+00
-5.15823136e+00 4.85676280e+00 1.47782606e-01
-5.31692238e+00 1.63193896e+01 -2.28373241e+00
-5.46264390e+00 2.80104851e+01 -4.75652847e+00
-5.58098623e+00 3.91824479e+01 -7.13484418e+00
-5.72794704e+00 5.08144677e+01 -9.61022031e+00
-5.87114084e+00 6.21300117e+01 -1.19525768e+01
-6.93173651e+00 -6.09995272e+01 2.76134706e+01
-3.81368024e+00 -4.03336688e+01 1.94260028e+01
-1.23640390e+00 -2.97727570e+01 1.59486500e+01
-1.21461553e+00 -2.48179594e+01 1.34114696e+01
5.02884511e-01 -1.44970018e+01 8.79107436e+00
1.64534740e+00 -1.02329036e+01 7.00831577e+00
2.11245219e+00 -8.26322687e+00 6.36938914e+00
3.85256464e+00 1.28698018e+00 3.61459943e+00
5.66248866e+00 1.21458286e+01 -1.25967012e+00
7.38474798e+00 1.97549119e+01 -4.68920004e+00
8.97925527e+00 2.69258502e+01 -7.13631608e+00
1.01340763e+01 3.43092848e+01 -1.00614850e+01
1.12816711e+01 4.15940107e+01 -1.28632277e+01
1.25918795e+01 4.86783676e+01 -1.54909482e+01
1.36362896e+01 5.47297557e+01 -1.80488293e+01
1.43094806e+01 5.96787942e+01 -2.00261474e+01
1.47917042e+01 6.37274408e+01 -2.14301363e+01
1.51150070e+01 6.66802725e+01 -2.25690363e+01
1.52052603e+01 6.85124111e+01 -2.33519055e+01
1.50317394e+01 6.91615429e+01 -2.36129890e+01
1.46271837e+01 6.84733958e+01 -2.33657255e+01
1.40213609e+01 6.65328713e+01 -2.26473692e+01
1.32122720e+01 6.34080991e+01 -2.14701717e+01
1.22083576e+01 5.90374599e+01 -1.98517817e+01
1.10445911e+01 5.34999533e+01 -1.78168062e+01
9.75492838e+00 4.69610674e+01 -1.54023470e+01
8.36085525e+00 3.95062595e+01 -1.26535119e+01
6.88543314e+00 3.12225314e+01 -9.61773873e+00
5.36234368e+00 2.22627594e+01 -6.35190673e+00
3.82761928e+00 1.27973340e+01 -2.92168639e+00
2.31064281e+00 2.99978807e+00 6.06602675e-01
8.37098474e-01 -6.95055293e+00 4.16800422e+00
-5.66176022e-01 -1.68813751e+01 7.69689184e+00
-1.87309432e+00 -2.66183019e+01 1.11258585e+01
-3.06157051e+00 -3.59760980e+01 1.43874378e+01
-4.11380367e+00 -4.47754069e+01 1.74184276e+01
-5.01549246e+00 -5.28540940e+01 2.01622309e+01
-5.75569428e+00 -6.00628349e+01 2.25678146e+01
-6.32733946e+00 -6.62653123e+01 2.45895530e+01
-6.72764704e+00 -7.13436759e+01 2.61892106e+01
-6.95785230e+00 -7.52003453e+01 2.73373521e+01
-7.02276122e+00 -7.77593776e+01 2.80135097e+01
-6.93064422e+00 -7.89695616e+01 2.82063041e+01
-6.69307258e+00 -7.88054991e+01 2.79135997e+01
-6.32442666e+00 -7.72667496e+01 2.71423479e+01
-5.84134903e+00 -7.43776144e+01 2.59083430e+01
-5.26228398e+00 -7.01872864e+01 2.42359328e+01
-4.60700657e+00 -6.47691901e+01 2.21574434e+01
-3.89609627e+00 -5.82195617e+01 1.97123628e+01
-3.15037629e+00 -5.06555442e+01 1.69464839e+01
-2.39036228e+00 -4.22129271e+01 1.39110220e+01
-1.63576845e+00 -3.30437564e+01 1.06616508e+01
-9.05067213e-01 -2.33137831e+01 7.25746188e+00
-2.15076273e-01 -1.31995376e+01 3.75986849e+00
4.19412089e-01 -2.88507432e+00 2.31479982e-01
9.85930241e-01 7.44140749e+00 -3.26501703e+00
1.47455802e+00 1.75909962e+01 -6.66795624e+00
1.87807092e+00 2.73775601e+01 -9.91777524e+00
2.19200836e+00 3.66212402e+01 -1.29580759e+01
2.41466071e+00 4.51518616e+01 -1.57366298e+01
2.54697783e+00 5.28121878e+01 -1.82063023e+01
2.59240145e+00 5.94609470e+01 -2.03258812e+01
2.55662489e+00 6.49755500e+01 -2.20608016e+01
2.44729027e+00 6.92544456e+01 -2.33837538e+01
2.27363558e+00 7.22190615e+01 -2.42751570e+01
2.04610546e+00 7.38152904e+01 -2.47234892e+01
1.77594009e+00 7.40144940e+01 -2.47254650e+01
1.47475775e+00 7.28140104e+01 -2.42860593e+01
1.15414685e+00 7.02371608e+01 -2.34183754e+01
8.25282177e-01 6.63327625e+01 -2.21433577e+01
4.98578167e-01 6.11741730e+01 -2.04893547e+01
1.83389668e-01 5.48578943e+01 -1.84915405e+01
-1.12232277e-01 4.75017722e+01 -1.61912052e+01
-3.81724644e-01 3.92428245e+01 -1.36349284e+01
-6.20134096e-01 3.02347396e+01 -1.08736500e+01
-8.24175876e-01 2.06450839e+01 -7.96165885e+00
-9.92231733e-01 1.06522595e+01 -4.95551568e+00
-1.12429042e+00 4.42255560e-01 -1.91293377e+00
-1.22183582e+00 -9.79475956e+00 1.10836087e+00
-1.28768906e+00 -1.98679503e+01 4.05176494e+00
-1.32581234e+00 -2.95893692e+01 6.86290296e+00
-1.34108328e+00 -3.87774879e+01 9.49067672e+00
-1.33904950e+00 -4.72606325e+01 1.18882339e+01
-1.32567356e+00 -5.48802490e+01 1.40138332e+01
-1.30707863e+00 -6.14939290e+01 1.58315873e+01
-1.28930464e+00 -6.69781278e+01 1.73120668e+01
-1.27808366e+00 -7.12305145e+01 1.84327565e+01
-1.27864223e+00 -7.41719042e+01 1.91783560e+01
-1.29553602e+00 -7.57477327e+01 1.95409255e+01
-1.33252089e+00 -7.59290451e+01 1.95198790e+01
-1.39246190e+00 -7.47129866e+01 1.91218333e+01
-1.47728026e+00 -7.21227919e+01 1.83603246e+01
-1.58793634e+00 -6.82072840e+01 1.72554037e+01
-1.72444551e+00 -6.30399032e+01 1.58331283e+01
-1.88592280e+00 -5.67172923e+01 1.41249648e+01
-2.07065155e+00 -4.93574734e+01 1.21671163e+01
-2.27617146e+00 -4.10976508e+01 9.99979056e+00
-2.49938143e+00 -3.20916797e+01 7.66642051e+00
-2.73665302e+00 -2.25072401e+01 5.21284834e+00
-2.98395115e+00 -1.25227547e+01 2.68648397e+00
-3.23695876e+00 -2.32409461e+00 1.35446970e-01
-3.49120292e+00 7.89887526e+00 -2.39229628e+00
-3.74217984e+00 1.79558514e+01 -4.84978812e+00
-3.98547664e+00 2.76596882e+01 -7.19191562e+00
-4.21688756e+00 3.68299678e+01 -9.37621361e+00
-4.43252232e+00 4.52964636e+01 -1.13636183e+01
-4.62890439e+00 5.29024211e+01 -1.31191562e+01
-4.80305671e+00 5.95075902e+01 -1.46125559e+01
-4.95257244e+00 6.49909341e+01 -1.58187686e+01
-5.07566848e+00 6.92529413e+01 -1.67183829e+01
-5.17122008e+00 7.22175130e+01 -1.72979298e+01
-5.23877561e+00 7.38334096e+01 -1.75500755e+01
-5.27855116e+00 7.40752064e+01 -1.74736961e+01
-5.29140570e+00 7.29437262e+01 -1.70738276e+01
-5.27879779e+00 7.04659358e+01 -1.63614897e+01
-5.24272482e+00 6.66943122e+01 -1.53533944e+01
-5.18564979e+00 6.17058376e+01 -1.40715800e+01
-5.11042375e+00 5.56007216e+01 -1.25429851e+01
-5.02020196e+00 4.85005241e+01 -1.07988965e+01
-4.91834744e+00 4.05456310e+01 -8.87428394e+00
-4.80833473e+00 3.18927853e+01 -6.80716826e+00
-4.69366473e+00 2.27124584e+01 -4.63794789e+00
-4.57777734e+00 1.31851951e+01 -2.40854112e+00
-4.46397337e+00 3.49853142e+00 -1.61734092e-01
-4.35536982e+00 -6.15471304e+00 2.05920901e+00
-4.25482608e+00 -1.55812822e+01 4.21170159e+00
-4.16482379e+00 -2.45947385e+01 6.25535015e+00
-4.08747411e+00 -3.30157452e+01 8.15178781e+00
-4.02462082e+00 -4.06705089e+01 9.86436389e+00
-3.97770861e+00 -4.74006362e+01 1.13603814e+01
-3.94762210e+00 -5.30684550e+01 1.26118845e+01
-3.93496981e+00 -5.75484903e+01 1.35937413e+01
-3.94021824e+00 -6.07397725e+01 1.42868971e+01
-3.96320689e+00 -6.25824069e+01 1.46812607e+01
-4.00319220e+00 -6.30232082e+01 1.47669425e+01
-4.05961592e+00 -6.20095563e+01 1.45345491e+01
-4.13218383e+00 -5.95579419e+01 1.39912898e+01
-4.22012642e+00 -5.57195124e+01 1.31503311e+01
-4.32091305e+00 -5.05048139e+01 1.20147795e+01
