ux uy uz
0.00000000e+00 -4.21057793e+01 -2.04119787e+00
0.00000000e+00 -4.48080234e+01 -1.59442800e+00
0.00000000e+00 -4.69563150e+01 -1.21745238e+00
0.00000000e+00 -4.85205383e+01 -9.30736249e-01
0.00000000e+00 -4.94780853e+01 -7.49923972e-01
0.00000000e+00 -4.98102537e+01 -6.84973475e-01
0.00000000e+00 -4.95014188e+01 -7.39079742e-01
0.00000000e+00 -4.85463178e+01 -9.07429151e-01
0.00000000e+00 -4.69471716e+01 -1.17925396e+00
0.00000000e+00 -4.47036917e+01 -1.53982113e+00
0.00000000e+00 -4.18253548e+01 -1.96625267e+00
0.00000000e+00 -3.83389314e+01 -2.42753777e+00
0.00000000e+00 -3.42611468e+01 -2.89227809e+00
0.00000000e+00 -2.96097349e+01 -3.32676643e+00
0.00000000e+00 -2.44482063e+01 -3.69403804e+00
0.00000000e+00 -1.88288085e+01 -3.96409765e+00
0.00000000e+00 -1.27465986e+01 -4.09982100e+00
0.00000000e+00 -6.27565670e+00 -4.05596762e+00
0.00000000e+00 4.43233431e-01 -3.82850595e+00
0.00000000e+00 7.44006335e+00 -3.41648741e+00
0.00000000e+00 1.46828365e+01 -2.73913367e+00
0.00000000e+00 6.73839728e-01 -2.14557535e-01
0.00000000e+00 9.38147064e-02 -4.04756018e-01
0.00000000e+00 -1.76572180e+00 -5.24384784e-01
0.00000000e+00 -4.27161600e+00 -7.46771479e-01
0.00000000e+00 -6.75422770e+00 -8.92091487e-01
0.00000000e+00 -9.40142102e+00 -9.39976540e-01
0.00000000e+00 -1.23988311e+01 -9.73633954e-01
0.00000000e+00 -1.54645330e+01 -9.86211044e-01
0.00000000e+00 -1.84660742e+01 -9.10698426e-01
0.00000000e+00 -2.14516563e+01 -7.51095036e-01
0.00000000e+00 -2.43531072e+01 -5.44792019e-01
0.00000000e+00 -2.70833191e+01 -3.03325030e-01
0.00000000e+00 -2.96262711e+01 -2.91226710e-02
0.00000000e+00 -3.19313944e+01 2.60183570e-01
0.00000000e+00 -3.39196264e+01 5.41656067e-01
0.00000000e+00 -3.55582705e+01 7.96845315e-01
0.00000000e+00 -3.68327352e+01 1.01055876e+00
0.00000000e+00 -3.77087758e+01 1.16733331e+00
0.00000000e+00 -3.81561084e+01 1.25196457e+00
0.00000000e+00 -3.81600074e+01 1.25339200e+00
0.00000000e+00 -3.77080019e+01 1.16695592e+00
0.00000000e+00 -3.67919539e+01 9.93009977e-01
0.00000000e+00 -3.54140166e+01 7.35596629e-01
0.00000000e+00 -3.35808249e+01 4.02910188e-01
0.00000000e+00 -3.13015718e+01 7.87009536e-03
0.00000000e+00 -2.85927405e+01 -4.32294322e-01
0.00000000e+00 -2.54783940e+01 -8.97233045e-01
0.00000000e+00 -2.19878206e+01 -1.36475737e+00
0.00000000e+00 -1.81556935e+01 -1.81177414e+00
0.00000000e+00 -1.40223833e+01 -2.21523911e+00
0.00000000e+00 -9.63318741e+00 -2.55346629e+00
0.00000000e+00 -5.03800340e+00 -2.80740693e+00
0.00000000e+00 -2.90950076e-01 -2.96160272e+00
0.00000000e+00 4.55078078e+00 -3.00500411e+00
0.00000000e+00 9.42804284e+00 -2.93170980e+00
0.00000000e+00 1.42805616e+01 -2.74142464e+00
0.00000000e+00 1.90479313e+01 -2.43956189e+00
0.00000000e+00 2.36707341e+01 -2.03705194e+00
0.00000000e+00 2.80915355e+01 -1.54988751e+00
0.00000000e+00 3.22557915e+01 -9.98423621e-01
0.00000000e+00 3.61126624e+01 -4.06460181e-01
0.00000000e+00 3.96156276e+01 1.99869148e-01
0.00000000e+00 4.27229288e+01 7.93340999e-01
0.00000000e+00 4.53979006e+01 1.34692825e+00
0.00000000e+00 4.76091741e+01 1.83506661e+00
0.00000000e+00 4.93307530e+01 2.23486411e+00
0.00000000e+00 5.05420121e+01 2.52719785e+00
0.00000000e+00 5.12276619e+01 2.69763621e+00
0.00000000e+00 5.13777066e+01 2.73714825e+00
0.00000000e+00 5.09874246e+01 2.64257839e+00
0.00000000e+00 5.00573935e+01 2.41686421e+00
0.00000000e+00 4.85935622e+01 2.06897988e+00
0.00000000e+00 4.66073660e+01 1.61360459e+00
0.00000000e+00 4.41158709e+01 1.07052850e+00
0.00000000e+00 4.11419200e+01 4.63815969e-01
0.00000000e+00 3.77142463e+01 -1.79245275e-01
0.00000000e+00 3.38675121e+01 -8.29367136e-01
0.00000000e+00 2.96422363e+01 -1.45660306e+00
0.00000000e+00 2.50845761e+01 -2.03174815e+00
0.00000000e+00 2.02459363e+01 -2.52773071e+00
0.00000000e+00 1.51823951e+01 -2.92092504e+00
0.00000000e+00 9.95394835e+00 -3.19231656e+00
0.00000000e+00 4.62358813e+00 -3.32845553e+00
0.00000000e+00 -7.43749991e-01 -3.32214603e+00
0.00000000e+00 -6.08232785e+00 -3.17283115e+00
0.00000000e+00 -1.13267807e+01 -2.88665130e+00
0.00000000e+00 -1.64132725e+01 -2.47617221e+00
0.00000000e+00 -2.12805772e+01 -1.95979783e+00
0.00000000e+00 -2.58710380e+01 -1.36090041e+00
0.00000000e+00 -3.01313702e+01 -7.06715721e-01
0.00000000e+00 -3.40132856e+01 -2.70620987e-02
0.00000000e+00 -3.74739318e+01 6.47050648e-01
0.00000000e+00 -4.04761575e+01 1.28485379e+00
0.00000000e+00 -4.29886251e+01 1.85722596e+00
0.00000000e+00 -4.49858044e+01 2.33800999e+00
0.00000000e+00 -4.64478881e+01 2.70518408e+00
0.00000000e+00 -4.73606692e+01 2.94183963e+00
0.00000000e+00 -4.77154198e+01 3.03692758e+00
0.00000000e+00 -4.75088026e+01 2.98574490e+00
0.00000000e+00 -4.67428380e+01 2.79014304e+00
0.00000000e+00 -4.54249332e+01 2.45845000e+00
0.00000000e+00 -4.35679717e+01 2.00510762e+00
0.00000000e+00 -4.11904428e+01 1.45003626e+00
0.00000000e+00 -3.83165844e+01 8.17749410e-01
0.00000000e+00 -3.49764991e+01 1.36251647e-01
0.00000000e+00 -3.12062039e+01 -5.64236036e-01
0.00000000e+00 -2.70475705e+01 -1.25266937e+00
0.00000000e+00 -2.25481200e+01 -1.89862998e+00
0.00000000e+00 -1.77606442e+01 -2.47376183e+00
0.00000000e+00 -1.27426405e+01 -2.95312355e+00
0.00000000e+00 -7.55555968e+00 -3.31638699e+00
0.00000000e+00 -2.26388541e+00 -3.54881753e+00
0.00000000e+00 3.06592374e+00 -3.64198260e+00
0.00000000e+00 8.36658391e+00 -3.59414921e+00
0.00000000e+00 1.35711752e+01 -3.41034823e+00
0.00000000e+00 1.86143136e+01 -3.10210267e+00
0.00000000e+00 2.34332517e+01 -2.68683602e+00
0.00000000e+00 2.79688608e+01 -2.18699494e+00
0.00000000e+00 3.21664580e+01 -1.62893518e+00
0.00000000e+00 3.59764576e+01 -1.04163129e+00
0.00000000e+00 3.93548395e+01 -4.55277481e-01
0.00000000e+00 4.22634442e+01 1.00149892e-01
0.00000000e+00 4.46701166e+01 5.96298961e-01
0.00000000e+00 4.65487314e+01 1.00775410e+00
0.00000000e+00 4.78791383e+01 1.31319621e+00
0.00000000e+00 4.86470668e+01 1.49636291e+00
0.00000000e+00 4.88440282e+01 1.54676978e+00
0.00000000e+00 4.84672461e+01 1.46016541e+00
0.00000000e+00 4.75196297e+01 1.23870443e+00
0.00000000e+00 4.60098017e+01 8.90831527e-01
0.00000000e+00 4.39521755e+01 4.30879418e-01
0.00000000e+00 4.13670643e+01 -1.21604267e-01
0.00000000e+00 3.82807831e+01 -7.42773526e-01
0.00000000e+00 3.47257167e+01 -1.40560425e+00
0.00000000e+00 3.07403224e+01 -2.08117505e+00
0.00000000e+00 2.63690077e+01 -2.74005623e+00
0.00000000e+00 2.16618553e+01 -3.35373042e+00
0.00000000e+00 1.66742099e+01 -3.89597350e+00
0.00000000e+00 1.14660824e+01 -4.34414778e+00
0.00000000e+00 6.10132661e+00 -4.68032800e+00
0.00000000e+00 6.46709015e-01 -4.89217181e+00
0.00000000e+00 -4.82907028e+00 -4.97352157e+00
0.00000000e+00 -1.02565453e+01 -4.92470710e+00
0.00000000e+00 -1.55666809e+01 -4.75248207e+00
0.00000000e+00 -2.06918257e+01 -4.46967574e+00
0.00000000e+00 -2.55667842e+01 -4.09457137e+00
0.00000000e+00 -3.01300100e+01 -3.64982687e+00
0.00000000e+00 -3.43240284e+01 -3.16122505e+00
0.00000000e+00 -3.80956698e+01 -2.65665077e+00
0.00000000e+00 -4.13973177e+01 -2.16470212e+00
0.00000000e+00 -4.41872211e+01 -1.71275548e+00
0.00000000e+00 -4.64281847e+01 -1.32563147e+00
0.00000000e+00 -4.80887260e+01 -1.02476442e+00
0.00000000e+00 -4.91449043e+01 -8.26996910e-01
0.00000000e+00 -4.95767637e+01 -7.43666118e-01
0.00000000e+00 -4.93673475e+01 -7.79497123e-01
0.00000000e+00 -4.85099680e+01 -9.31226101e-01
0.00000000e+00 -4.70055668e+01 -1.18950205e+00
0.00000000e+00 -4.48525732e+01 -1.54099020e+00
0.00000000e+00 -4.20588740e+01 -1.96420867e+00
0.00000000e+00 -3.86497781e+01 -2.42914928e+00
0.00000000e+00 -3.46408027e+01 -2.90502581e+00
0.00000000e+00 -3.00478405e+01 -3.35861248e+00
0.00000000e+00 -2.49325798e+01 -3.75288839e+00
0.00000000e+00 -1.93468158e+01 -4.05751309e+00
0.00000000e+00 -1.32843170e+01 -4.23526847e+00
0.00000000e+00 -6.81626421e+00 -4.23939269e+00
0.00000000e+00 -8.37384017e-02 -4.06342251e+00
0.00000000e+00 6.94173555e+00 -3.70676234e+00
0.00000000e+00 1.42333333e+01 -3.08636755e+00
0.00000000e+00 1.11103562e+00 -1.45155749e-01
0.00000000e+00 5.61592808e-01 -3.30235901e-01
0.00000000e+00 -1.26399068e+00 -4.55608610e-01
0.00000000e+00 -3.72375176e+00 -6.79624806e-01
0.00000000e+00 -6.16996625e+00 -8.28058744e-01
0.00000000e+00 -8.80064091e+00 -8.84119754e-01
0.00000000e+00 -1.17923121e+01 -9.29723566e-01
0.00000000e+00 -1.48597769e+01 -9.53198524e-01
0.00000000e+00 -1.78754041e+01 -8.86861781e-01
0.00000000e+00 -2.08877908e+01 -7.36089872e-01
0.00000000e+00 -2.38266739e+01 -5.37581996e-01
0.00000000e+00 -2.66052988e+01 -3.01022872e-01
0.00000000e+00 -2.92072312e+01 -2.82189715e-02
0.00000000e+00 -3.15799445e+01 2.63058649e-01
0.00000000e+00 -3.36436314e+01 5.50091361e-01
0.00000000e+00 -3.53653171e+01 8.14638119e-01
0.00000000e+00 -3.67290681e+01 1.04114184e+00
0.00000000e+00 -3.76991485e+01 1.21346721e+00
0.00000000e+00 -3.82442337e+01 1.31572105e+00
0.00000000e+00 -3.83484487e+01 1.33605530e+00
0.00000000e+00 -3.79980268e+01 1.26887248e+00
0.00000000e+00 -3.71836536e+01 1.11349977e+00
0.00000000e+00 -3.59062781e+01 8.72923469e-01
0.00000000e+00 -3.41712074e+01 5.54334965e-01
0.00000000e+00 -3.19863302e+01 1.69789238e-01
0.00000000e+00 -2.93668755e+01 -2.64188544e-01
0.00000000e+00 -2.63356274e+01 -7.27783292e-01
0.00000000e+00 -2.29205882e+01 -1.19912076e+00
0.00000000e+00 -1.91551935e+01 -1.65515502e+00
0.00000000e+00 -1.50786458e+01 -2.07262063e+00
0.00000000e+00 -1.07351728e+01 -2.42935612e+00
0.00000000e+00 -6.17374495e+00 -2.70559200e+00
0.00000000e+00 -1.44772191e+00 -2.88492843e+00
0.00000000e+00 3.38627278e+00 -2.95520202e+00
0.00000000e+00 8.26944069e+00 -2.90928236e+00
0.00000000e+00 1.31416173e+01 -2.74558765e+00
0.00000000e+00 1.79422683e+01 -2.46824959e+00
0.00000000e+00 2.26116155e+01 -2.08698847e+00
0.00000000e+00 2.70916487e+01 -1.61672200e+00
0.00000000e+00 3.13270589e+01 -1.07692080e+00
0.00000000e+00 3.52660822e+01 -4.90735738e-01
0.00000000e+00 3.88611492e+01 1.16080302e-01
0.00000000e+00 4.20693640e+01 7.16396529e-01
0.00000000e+00 4.48528677e+01 1.28298401e+00
0.00000000e+00 4.71790705e+01 1.78979036e+00
0.00000000e+00 4.90207475e+01 2.21317074e+00
0.00000000e+00 5.03560507e+01 2.53301749e+00
0.00000000e+00 5.11684783e+01 2.73372518e+00
0.00000000e+00 5.14468307e+01 2.80495098e+00
0.00000000e+00 5.11851828e+01 2.74214658e+00
0.00000000e+00 5.03828982e+01 2.54683685e+00
0.00000000e+00 4.90446893e+01 2.22662580e+00
0.00000000e+00 4.71807234e+01 1.79492684e+00
0.00000000e+00 4.48067624e+01 1.27042757e+00
0.00000000e+00 4.19443119e+01 6.76306208e-01
0.00000000e+00 3.86207451e+01 3.92258152e-02
0.00000000e+00 3.48693628e+01 -6.11854211e-01
0.00000000e+00 3.07293504e+01 -1.24699835e+00
0.00000000e+00 2.62455951e+01 -1.83668801e+00
0.00000000e+00 2.14683370e+01 -2.35322175e+00
0.00000000e+00 1.64526378e+01 -2.77205298e+00
0.00000000e+00 1.12576654e+01 -3.07299534e+00
0.00000000e+00 5.94580805e+00 -3.24123059e+00
0.00000000e+00 5.81648539e-01 -3.26806271e+00
0.00000000e+00 -4.76916144e+00 -3.15137588e+00
0.00000000e+00 -1.00410741e+01 -2.89576910e+00
0.00000000e+00 -1.51698108e+01 -2.51235948e+00
0.00000000e+00 -2.00934648e+01 -2.01826543e+00
0.00000000e+00 -2.47534923e+01 -1.43579802e+00
0.00000000e+00 -2.90955541e+01 -7.91405333e-01
0.00000000e+00 -3.30701812e+01 -1.14426450e-01
0.00000000e+00 -3.66332573e+01 5.64280335e-01
0.00000000e+00 -3.97463215e+01 1.21376653e+00
0.00000000e+00 -4.23767131e+01 1.80441142e+00
0.00000000e+00 -4.44975898e+01 2.30926457e+00
0.00000000e+00 -4.60878560e+01 2.70525483e+00
0.00000000e+00 -4.71320456e+01 2.97421624e+00
0.00000000e+00 -4.76201967e+01 3.10369021e+00
0.00000000e+00 -4.75477525e+01 3.08747365e+00
0.00000000e+00 -4.69155142e+01 2.92589249e+00
0.00000000e+00 -4.57296547e+01 2.62578974e+00
0.00000000e+00 -4.40017953e+01 2.20022784e+00
0.00000000e+00 -4.17491271e+01 1.66791465e+00
0.00000000e+00 -3.89945538e+01 1.05237345e+00
0.00000000e+00 -3.57668168e+01 3.80887700e-01
0.00000000e+00 -3.21005634e+01 -3.16737718e-01
0.00000000e+00 -2.80363160e+01 -1.00954689e+00
0.00000000e+00 -2.36203023e+01 -1.66687433e+00
0.00000000e+00 -1.89041187e+01 -2.25978970e+00
0.00000000e+00 -1.39442080e+01 -2.76247509e+00
0.00000000e+00 -8.80115000e+00 -3.15346409e+00
0.00000000e+00 -3.53877700e+00 -3.41667687e+00
0.00000000e+00 1.77685551e+00 -3.54219472e+00
0.00000000e+00 7.07860164e+00 -3.52673136e+00
0.00000000e+00 1.22994099e+01 -3.37377470e+00
0.00000000e+00 1.73735038e+01 -3.09339156e+00
0.00000000e+00 2.22375030e+01 -2.70170745e+00
0.00000000e+00 2.68314364e+01 -2.22009151e+00
0.00000000e+00 3.10996070e+01 -1.67409242e+00
0.00000000e+00 3.49912846e+01 -1.09218358e+00
0.00000000e+00 3.84612161e+01 -5.04383684e-01
0.00000000e+00 4.14699586e+01 5.91772280e-02
0.00000000e+00 4.39840554e+01 5.69676325e-01
0.00000000e+00 4.59760851e+01 1.00093578e+00
0.00000000e+00 4.74246215e+01 1.33062152e+00
0.00000000e+00 4.83141436e+01 1.54125208e+00
0.00000000e+00 4.86349354e+01 1.62097659e+00
0.00000000e+00 4.83830063e+01 1.56409196e+00
0.00000000e+00 4.75600536e+01 1.37128134e+00
0.00000000e+00 4.61734761e+01 1.04956423e+00
0.00000000e+00 4.42364414e+01 6.11959050e-01
0.00000000e+00 4.17679892e+01 7.68703016e-02
0.00000000e+00 3.87931360e+01 -5.32774382e-01
0.00000000e+00 3.53429539e+01 -1.19060019e+00
0.00000000e+00 3.14545928e+01 -1.86803297e+00
0.00000000e+00 2.71711887e+01 -2.53566887e+00
0.00000000e+00 2.25416236e+01 -3.16469145e+00
0.00000000e+00 1.76201519e+01 -3.72826495e+00
0.00000000e+00 1.24658474e+01 -4.20285533e+00
0.00000000e+00 7.14181834e+00 -4.56940044e+00
0.00000000e+00 1.71430931e+00 -4.81423810e+00
0.00000000e+00 -3.74825421e+00 -4.92977487e+00
0.00000000e+00 -9.17641943e+00 -4.91486267e+00
0.00000000e+00 -1.45009040e+01 -4.77481129e+00
0.00000000e+00 -1.96535614e+01 -4.52111378e+00
0.00000000e+00 -2.45684707e+01 -4.17089646e+00
0.00000000e+00 -2.91831681e+01 -3.74590029e+00
0.00000000e+00 -3.34391120e+01 -3.27126709e+00
0.00000000e+00 -3.72819405e+01 -2.77454674e+00
0.00000000e+00 -4.06627557e+01 -2.28434189e+00
0.00000000e+00 -4.35385025e+01 -1.82836968e+00
0.00000000e+00 -4.58706676e+01 -1.43209024e+00
0.00000000e+00 -4.76264075e+01 -1.11785254e+00
0.00000000e+00 -4.87804525e+01 -9.03654329e-01
0.00000000e+00 -4.93115984e+01 -8.02181806e-01
0.00000000e+00 -4.92015680e+01 -8.19675554e-01
0.00000000e+00 -4.84422595e+01 -9.54426873e-01
0.00000000e+00 -4.70333444e+01 -1.19852168e+00
0.00000000e+00 -4.49719862e+01 -1.54005281e+00
0.00000000e+00 -4.22644987e+01 -1.95898529e+00
0.00000000e+00 -3.89347371e+01 -2.42638709e+00
0.00000000e+00 -3.49970196e+01 -2.91215966e+00
0.00000000e+00 -3.04654046e+01 -3.38364259e+00
0.00000000e+00 -2.53997346e+01 -3.80385515e+00
0.00000000e+00 -1.98513268e+01 -4.14219047e+00
0.00000000e+00 -1.38126666e+01 -4.36143425e+00
0.00000000e+00 -7.35197368e+00 -4.41342943e+00
0.00000000e+00 -6.10504171e-01 -4.28930047e+00
0.00000000e+00 6.43868940e+00 -3.98880892e+00
0.00000000e+00 1.37740112e+01 -3.42686108e+00
0.00000000e+00 1.54752992e+00 -7.71184124e-02
0.00000000e+00 1.02869149e+00 -2.56787181e-01
0.00000000e+00 -7.61708845e-01 -3.87576909e-01
0.00000000e+00 -3.17388577e+00 -6.12674110e-01
0.00000000e+00 -5.58218521e+00 -7.63854899e-01
0.00000000e+00 -8.19462560e+00 -8.27945980e-01
0.00000000e+00 -1.11786455e+01 -8.85386754e-01
0.00000000e+00 -1.42459382e+01 -9.19709020e-01
0.00000000e+00 -1.72737250e+01 -8.62716033e-01
0.00000000e+00 -2.03109880e+01 -7.21158404e-01
0.00000000e+00 -2.32854439e+01 -5.30948001e-01
0.00000000e+00 -2.61107412e+01 -2.99890100e-01
0.00000000e+00 -2.87700349e+01 -2.91719409e-02
0.00000000e+00 -3.12088759e+01 2.63341931e-01
0.00000000e+00 -3.33467597e+01 5.55214876e-01
0.00000000e+00 -3.51504439e+01 8.28455400e-01
0.00000000e+00 -3.66026538e+01 1.06717707e+00
0.00000000e+00 -3.76661773e+01 1.25461628e+00
0.00000000e+00 -3.83086606e+01 1.37423091e+00
0.00000000e+00 -3.85130816e+01 1.41341169e+00
0.00000000e+00 -3.82643832e+01 1.36563782e+00
0.00000000e+00 -3.75520819e+01 1.22921384e+00
0.00000000e+00 -3.63759264e+01 1.00606272e+00
0.00000000e+00 -3.47399003e+01 7.02355593e-01
0.00000000e+00 -3.26505935e+01 3.29254921e-01
0.00000000e+00 -3.01219847e+01 -9.74579660e-02
0.00000000e+00 -2.71755780e+01 -5.58551618e-01
0.00000000e+00 -2.38380845e+01 -1.03252028e+00
0.00000000e+00 -2.01416918e+01 -1.49642271e+00
0.00000000e+00 -1.61244159e+01 -1.92683101e+00
0.00000000e+00 -1.18293900e+01 -2.30116490e+00
0.00000000e+00 -7.30462403e+00 -2.59898513e+00
0.00000000e+00 -2.60267792e+00 -2.80299295e+00
0.00000000e+00 2.22043942e+00 -2.89994311e+00
0.00000000e+00 7.10632812e+00 -2.88149508e+00
0.00000000e+00 1.19949865e+01 -2.74478508e+00
0.00000000e+00 1.68258039e+01 -2.49265297e+00
0.00000000e+00 2.15386922e+01 -2.13358427e+00
0.00000000e+00 2.60751111e+01 -1.68138374e+00
0.00000000e+00 3.03790250e+01 -1.15458815e+00
0.00000000e+00 3.43977774e+01 -5.75640963e-01
0.00000000e+00 3.80827739e+01 3.01502484e-02
0.00000000e+00 4.13899963e+01 6.35814655e-01
0.00000000e+00 4.42804013e+01 1.21398861e+00
0.00000000e+00 4.67201809e+01 1.73819543e+00
0.00000000e+00 4.86808813e+01 2.18409492e+00
0.00000000e+00 5.01394290e+01 2.53064362e+00
0.00000000e+00 5.10781074e+01 2.76110042e+00
0.00000000e+00 5.14845119e+01 2.86383647e+00
0.00000000e+00 5.13515153e+01 2.83292304e+00
0.00000000e+00 5.06772713e+01 2.66847044e+00
0.00000000e+00 4.94652630e+01 2.37669626e+00
0.00000000e+00 4.77243984e+01 1.96971788e+00
0.00000000e+00 4.54691441e+01 1.46507701e+00
0.00000000e+00 4.27196758e+01 8.85010870e-01
0.00000000e+00 3.95020112e+01 2.55493559e-01
0.00000000e+00 3.58480886e+01 -3.94915306e-01
0.00000000e+00 3.17957507e+01 -1.03636599e+00
0.00000000e+00 2.73885974e+01 -1.63910113e+00
0.00000000e+00 2.26756768e+01 -2.17486100e+00
0.00000000e+00 1.77109967e+01 -2.61824236e+00
0.00000000e+00 1.25528505e+01 -2.94794077e+00
0.00000000e+00 7.26296891e+00 -3.14780949e+00
0.00000000e+00 1.90552258e+00 -3.20767661e+00
0.00000000e+00 -3.45398502e+00 -3.12387437e+00
0.00000000e+00 -8.74988447e+00 -2.89944959e+00
0.00000000e+00 -1.39175126e+01 -2.54404294e+00
0.00000000e+00 -1.88943341e+01 -2.07344384e+00
0.00000000e+00 -2.36209626e+01 -1.50884554e+00
0.00000000e+00 -2.80420389e+01 -8.75841553e-01
0.00000000e+00 -3.21069391e+01 -2.03218014e-01
0.00000000e+00 -3.57702983e+01 4.78395174e-01
0.00000000e+00 -3.89923533e+01 1.13794620e+00
0.00000000e+00 -4.17391219e+01 1.74538763e+00
0.00000000e+00 -4.39824452e+01 2.27304144e+00
0.00000000e+00 -4.56999336e+01 2.69684332e+00
0.00000000e+00 -4.68748557e+01 2.99741432e+00
0.00000000e+00 -4.74960107e+01 3.16091740e+00
0.00000000e+00 -4.75576210e+01 3.17966597e+00
0.00000000e+00 -4.70592702e+01 3.05246179e+00
0.00000000e+00 -4.60059026e+01 2.78464907e+00
0.00000000e+00 -4.44078853e+01 2.38788213e+00
0.00000000e+00 -4.22811210e+01 1.87961381e+00
0.00000000e+00 -3.96471876e+01 1.28232234e+00
0.00000000e+00 -3.65334714e+01 6.22505038e-01
0.00000000e+00 -3.29732511e+01 -7.05217985e-02
0.00000000e+00 -2.90056929e+01 -7.65967453e-01
0.00000000e+00 -2.46757159e+01 -1.43299687e+00
0.00000000e+00 -2.00336954e+01 -2.04218002e+00
0.00000000e+00 -1.51349844e+01 -2.56689021e+00
0.00000000e+00 -1.00392461e+01 -2.98458021e+00
0.00000000e+00 -4.80960835e+00 -3.27786897e+00
0.00000000e+00 4.88335729e-01 -3.43537982e+00
0.00000000e+00 5.78764062e+00 -3.45228404e+00
0.00000000e+00 1.10211859e+01 -3.33051951e+00
0.00000000e+00 1.61228624e+01 -3.07867246e+00
0.00000000e+00 2.10287115e+01 -2.71153009e+00
0.00000000e+00 2.56779667e+01 -2.24933008e+00
0.00000000e+00 3.00139548e+01 -1.71674950e+00
0.00000000e+00 3.39848300e+01 -1.14168888e+00
0.00000000e+00 3.75441254e+01 -5.53916103e-01
0.00000000e+00 4.06511259e+01 1.63602745e-02
0.00000000e+00 4.32710773e+01 5.39918015e-01
0.00000000e+00 4.53752617e+01 9.89881939e-01
0.00000000e+00 4.69409738e+01 1.34295839e+00
0.00000000e+00 4.79514384e+01 1.58049072e+00
0.00000000e+00 4.83957095e+01 1.68929211e+00
0.00000000e+00 4.82685827e+01 1.66222395e+00
0.00000000e+00 4.75705458e+01 1.49849898e+00
0.00000000e+00 4.63077794e+01 1.20369750e+00
0.00000000e+00 4.44922123e+01 7.89494921e-01
0.00000000e+00 4.21416188e+01 2.73110428e-01
0.00000000e+00 3.92797229e+01 -3.23500798e-01
0.00000000e+00 3.59362865e+01 -9.74676930e-01
0.00000000e+00 3.21471498e+01 -1.65226153e+00
0.00000000e+00 2.79541664e+01 -2.32695070e+00
0.00000000e+00 2.34049978e+01 -2.96970301e+00
0.00000000e+00 1.85527789e+01 -3.55314137e+00
0.00000000e+00 1.34556064e+01 -4.05289837e+00
0.00000000e+00 8.17579448e+00 -4.44882705e+00
0.00000000e+00 2.77900962e+00 -4.72598381e+00
0.00000000e+00 -2.66665872e+00 -4.87536200e+00
0.00000000e+00 -8.09183488e+00 -4.89434119e+00
0.00000000e+00 -1.34270532e+01 -4.78677564e+00
0.00000000e+00 -1.86037320e+01 -4.56279391e+00
0.00000000e+00 -2.35552805e+01 -4.23832225e+00
0.00000000e+00 -2.82183648e+01 -3.83412942e+00
0.00000000e+00 -3.25334158e+01 -3.37465214e+00
0.00000000e+00 -3.64449099e+01 -2.88703508e+00
0.00000000e+00 -3.99026899e+01 -2.39981298e+00
0.00000000e+00 -4.28624114e+01 -1.94097366e+00
0.00000000e+00 -4.52842535e+01 -1.53655224e+00
0.00000000e+00 -4.71340187e+01 -1.20975563e+00
0.00000000e+00 -4.83851113e+01 -9.79690903e-01
0.00000000e+00 -4.90150844e+01 -8.60359932e-01
0.00000000e+00 -4.90043498e+01 -8.59500649e-01
0.00000000e+00 -4.83434017e+01 -9.76961077e-01
0.00000000e+00 -4.70306500e+01 -1.20628067e+00
0.00000000e+00 -4.50620079e+01 -1.53700553e+00
0.00000000e+00 -4.24422343e+01 -1.95059439e+00
0.00000000e+00 -3.91937406e+01 -2.41926164e+00
0.00000000e+00 -3.53296561e+01 -2.91366975e+00
0.00000000e+00 -3.08622154e+01 -3.40180553e+00
0.00000000e+00 -2.58493942e+01 -3.84682420e+00
0.00000000e+00 -2.03420080e+01 -4.21793148e+00
0.00000000e+00 -1.43312682e+01 -4.47801430e+00
0.00000000e+00 -7.88237640e+00 -4.57764984e+00
0.00000000e+00 -1.13664298e+00 -4.50557612e+00
0.00000000e+00 5.93134090e+00 -4.26191526e+00
0.00000000e+00 1.33052563e+01 -3.75974712e+00
0.00000000e+00 1.98304381e+00 -1.06142647e-02
0.00000000e+00 1.49481718e+00 -1.84593612e-01
0.00000000e+00 -2.59198317e-01 -3.20459483e-01
0.00000000e+00 -2.62237599e+00 -5.46087469e-01
0.00000000e+00 -4.99126743e+00 -6.99641192e-01
0.00000000e+00 -7.58377229e+00 -7.71595884e-01
0.00000000e+00 -1.05582384e+01 -8.40734704e-01
0.00000000e+00 -1.36234257e+01 -8.85826729e-01
0.00000000e+00 -1.66614375e+01 -8.38321601e-01
0.00000000e+00 -1.97216328e+01 -7.06337497e-01
0.00000000e+00 -2.27297790e+01 -5.24905944e-01
0.00000000e+00 -2.55999770e+01 -2.99928783e-01
0.00000000e+00 -2.83149759e+01 -3.19781749e-02
0.00000000e+00 -3.08184408e+01 2.61034115e-01
0.00000000e+00 -3.30292178e+01 5.57015570e-01
0.00000000e+00 -3.49138086e+01 8.38264772e-01
0.00000000e+00 -3.64535990e+01 1.08860206e+00
0.00000000e+00 -3.76099164e+01 1.29068101e+00
0.00000000e+00 -3.83493893e+01 1.42735189e+00
0.00000000e+00 -3.86538511e+01 1.48527230e+00
0.00000000e+00 -3.85069598e+01 1.45701490e+00
0.00000000e+00 -3.78970703e+01 1.33986787e+00
0.00000000e+00 -3.68227345e+01 1.13468614e+00
