wx wy wz
8.97436131e+00 0.00000000e+00 0.00000000e+00
1.38157636e+00 0.00000000e+00 0.00000000e+00
-5.65561211e+00 0.00000000e+00 0.00000000e+00
-1.32070543e+01 0.00000000e+00 0.00000000e+00
-1.97243719e+01 0.00000000e+00 0.00000000e+00
-2.28069489e+01 0.00000000e+00 0.00000000e+00
-2.52717961e+01 0.00000000e+00 0.00000000e+00
-2.96383802e+01 0.00000000e+00 0.00000000e+00
-3.41861180e+01 0.00000000e+00 0.00000000e+00
-3.72870629e+01 0.00000000e+00 0.00000000e+00
-3.93187361e+01 0.00000000e+00 0.00000000e+00
-4.06839707e+01 0.00000000e+00 0.00000000e+00
-4.14520501e+01 0.00000000e+00 0.00000000e+00
-4.18313029e+01 0.00000000e+00 0.00000000e+00
-4.17376528e+01 0.00000000e+00 0.00000000e+00
-4.08283609e+01 0.00000000e+00 0.00000000e+00
-3.90790933e+01 0.00000000e+00 0.00000000e+00
-3.67272862e+01 0.00000000e+00 0.00000000e+00
-3.38783819e+01 0.00000000e+00 0.00000000e+00
-3.05056133e+01 0.00000000e+00 0.00000000e+00
-2.66138474e+01 0.00000000e+00 0.00000000e+00
-2.22447361e+01 0.00000000e+00 0.00000000e+00
-1.74500707e+01 0.00000000e+00 0.00000000e+00
-1.23089434e+01 0.00000000e+00 0.00000000e+00
-6.91033050e+00 0.00000000e+00 0.00000000e+00
-1.32105734e+00 0.00000000e+00 0.00000000e+00
4.40282535e+00 0.00000000e+00 0.00000000e+00
1.01918819e+01 0.00000000e+00 0.00000000e+00
1.59655488e+01 0.00000000e+00 0.00000000e+00
2.16443824e+01 0.00000000e+00 0.00000000e+00
2.71529273e+01 0.00000000e+00 0.00000000e+00
3.24190713e+01 0.00000000e+00 0.00000000e+00
3.73749914e+01 0.00000000e+00 0.00000000e+00
4.19566899e+01 0.00000000e+00 0.00000000e+00
4.61029839e+01 0.00000000e+00 0.00000000e+00
4.97569548e+01 0.00000000e+00 0.00000000e+00
5.28684329e+01 0.00000000e+00 0.00000000e+00
5.53949146e+01 0.00000000e+00 0.00000000e+00
5.73012955e+01 0.00000000e+00 0.00000000e+00
5.85598455e+01 0.00000000e+00 0.00000000e+00
5.91505857e+01 0.00000000e+00 0.00000000e+00
5.90616518e+01 0.00000000e+00 0.00000000e+00
5.82895332e+01 0.00000000e+00 0.00000000e+00
5.68391651e+01 0.00000000e+00 0.00000000e+00
5.47238088e+01 0.00000000e+00 0.00000000e+00
5.19647800e+01 0.00000000e+00 0.00000000e+00
4.85911481e+01 0.00000000e+00 0.00000000e+00
4.46394148e+01 0.00000000e+00 0.00000000e+00
4.01531160e+01 0.00000000e+00 0.00000000e+00
3.51823307e+01 0.00000000e+00 0.00000000e+00
2.97831072e+01 0.00000000e+00 0.00000000e+00
2.40168153e+01 0.00000000e+00 0.00000000e+00
1.79494374e+01 0.00000000e+00 0.00000000e+00
1.16508105e+01 0.00000000e+00 0.00000000e+00
5.19382199e+00 0.00000000e+00 0.00000000e+00
-1.34643844e+00 0.00000000e+00 0.00000000e+00
-7.89356739e+00 0.00000000e+00 0.00000000e+00
-1.43707681e+01 0.00000000e+00 0.00000000e+00
-2.07017900e+01 0.00000000e+00 0.00000000e+00
-2.68118695e+01 0.00000000e+00 0.00000000e+00
-3.26286620e+01 0.00000000e+00 0.00000000e+00
-3.80831530e+01 0.00000000e+00 0.00000000e+00
-4.31105301e+01 0.00000000e+00 0.00000000e+00
-4.76510039e+01 0.00000000e+00 0.00000000e+00
-5.16505650e+01 0.00000000e+00 0.00000000e+00
-5.50616625e+01 0.00000000e+00 0.00000000e+00
-5.78437943e+01 0.00000000e+00 0.00000000e+00
-5.99640009e+01 0.00000000e+00 0.00000000e+00
-6.13972563e+01 0.00000000e+00 0.00000000e+00
-6.21267532e+01 0.00000000e+00 0.00000000e+00
-6.21440814e+01 0.00000000e+00 0.00000000e+00
-6.14492998e+01 0.00000000e+00 0.00000000e+00
-6.00509046e+01 0.00000000e+00 0.00000000e+00
-5.79656991e+01 0.00000000e+00 0.00000000e+00
-5.52185699e+01 0.00000000e+00 0.00000000e+00
-5.18421741e+01 0.00000000e+00 0.00000000e+00
-4.78765452e+01 0.00000000e+00 0.00000000e+00
-4.33686214e+01 0.00000000e+00 0.00000000e+00
-3.83717028e+01 0.00000000e+00 0.00000000e+00
-3.29448414e+01 0.00000000e+00 0.00000000e+00
-2.71521698e+01 0.00000000e+00 0.00000000e+00
-2.10621737e+01 0.00000000e+00 0.00000000e+00
-1.47469103e+01 0.00000000e+00 0.00000000e+00
-8.28118068e+00 0.00000000e+00 0.00000000e+00
-1.74166009e+00 0.00000000e+00 0.00000000e+00
4.79400270e+00 0.00000000e+00 0.00000000e+00
1.12481099e+01 0.00000000e+00 0.00000000e+00
1.75438526e+01 0.00000000e+00 0.00000000e+00
2.36062508e+01 0.00000000e+00 0.00000000e+00
2.93630800e+01 0.00000000e+00 0.00000000e+00
3.47457724e+01 0.00000000e+00 0.00000000e+00
3.96902771e+01 0.00000000e+00 0.00000000e+00
4.41378664e+01 0.00000000e+00 0.00000000e+00
4.80358741e+01 0.00000000e+00 0.00000000e+00
5.13383536e+01 0.00000000e+00 0.00000000e+00
5.40066470e+01 0.00000000e+00 0.00000000e+00
5.60098563e+01 0.00000000e+00 0.00000000e+00
5.73252116e+01 0.00000000e+00 0.00000000e+00
5.79383317e+01 0.00000000e+00 0.00000000e+00
5.78433771e+01 0.00000000e+00 0.00000000e+00
5.70430977e+01 0.00000000e+00 0.00000000e+00
5.55487774e+01 0.00000000e+00 0.00000000e+00
5.33800789e+01 0.00000000e+00 0.00000000e+00
5.05647972e+01 0.00000000e+00 0.00000000e+00
4.71385235e+01 0.00000000e+00 0.00000000e+00
4.31442229e+01 0.00000000e+00 0.00000000e+00
3.86317364e+01 0.00000000e+00 0.00000000e+00
3.36572191e+01 0.00000000e+00 0.00000000e+00
2.82825122e+01 0.00000000e+00 0.00000000e+00
2.25744481e+01 0.00000000e+00 0.00000000e+00
1.66041082e+01 0.00000000e+00 0.00000000e+00
1.04460285e+01 0.00000000e+00 0.00000000e+00
4.17732348e+00 0.00000000e+00 0.00000000e+00
-2.12322936e+00 0.00000000e+00 0.00000000e+00
-8.37604345e+00 0.00000000e+00 0.00000000e+00
-1.45015720e+01 0.00000000e+00 0.00000000e+00
-2.04213233e+01 0.00000000e+00 0.00000000e+00
-2.60589146e+01 0.00000000e+00 0.00000000e+00
-3.13408931e+01 0.00000000e+00 0.00000000e+00
-3.61976111e+01 0.00000000e+00 0.00000000e+00
-4.05643991e+01 0.00000000e+00 0.00000000e+00
-4.43821218e+01 0.00000000e+00 0.00000000e+00
-4.75969509e+01 0.00000000e+00 0.00000000e+00
-5.01616067e+01 0.00000000e+00 0.00000000e+00
-5.20379847e+01 0.00000000e+00 0.00000000e+00
-5.31966014e+01 0.00000000e+00 0.00000000e+00
-5.36138369e+01 0.00000000e+00 0.00000000e+00
-5.32743536e+01 0.00000000e+00 0.00000000e+00
-5.21740152e+01 0.00000000e+00 0.00000000e+00
-5.03137956e+01 0.00000000e+00 0.00000000e+00
-4.77003980e+01 0.00000000e+00 0.00000000e+00
-4.43619097e+01 0.00000000e+00 0.00000000e+00
-4.03384694e+01 0.00000000e+00 0.00000000e+00
-3.56506776e+01 0.00000000e+00 0.00000000e+00
-3.03249030e+01 0.00000000e+00 0.00000000e+00
-2.44346182e+01 0.00000000e+00 0.00000000e+00
-1.80407474e+01 0.00000000e+00 0.00000000e+00
-1.11740030e+01 0.00000000e+00 0.00000000e+00
-3.95721978e+00 0.00000000e+00 0.00000000e+00
3.49343766e+00 0.00000000e+00 0.00000000e+00
1.12873095e+01 0.00000000e+00 0.00000000e+00
1.93910343e+01 0.00000000e+00 0.00000000e+00
2.73598336e+01 0.00000000e+00 0.00000000e+00
3.51599228e+01 0.00000000e+00 0.00000000e+00
4.31936509e+01 0.00000000e+00 0.00000000e+00
5.09882671e+01 0.00000000e+00 0.00000000e+00
5.82231201e+01 0.00000000e+00 0.00000000e+00
6.59933654e+01 0.00000000e+00 0.00000000e+00
7.28036153e+01 0.00000000e+00 0.00000000e+00
1.41937034e+01 0.00000000e+00 0.00000000e+00
9.88999731e+00 0.00000000e+00 0.00000000e+00
2.18475514e+00 0.00000000e+00 0.00000000e+00
-4.89856572e+00 0.00000000e+00 0.00000000e+00
-1.25074114e+01 0.00000000e+00 0.00000000e+00
-1.90114938e+01 0.00000000e+00 0.00000000e+00
-2.20939195e+01 0.00000000e+00 0.00000000e+00
-2.46611873e+01 0.00000000e+00 0.00000000e+00
-2.91615910e+01 0.00000000e+00 0.00000000e+00
-3.38080284e+01 0.00000000e+00 0.00000000e+00
-3.69980278e+01 0.00000000e+00 0.00000000e+00
-3.91357414e+01 0.00000000e+00 0.00000000e+00
-4.06210541e+01 0.00000000e+00 0.00000000e+00
-4.15210903e+01 0.00000000e+00 0.00000000e+00
-4.20377326e+01 0.00000000e+00 0.00000000e+00
-4.20739807e+01 0.00000000e+00 0.00000000e+00
-4.12863932e+01 0.00000000e+00 0.00000000e+00
-3.96588246e+01 0.00000000e+00 0.00000000e+00
-3.74287839e+01 0.00000000e+00 0.00000000e+00
-3.46951775e+01 0.00000000e+00 0.00000000e+00
-3.14276356e+01 0.00000000e+00 0.00000000e+00
-2.76302379e+01 0.00000000e+00 0.00000000e+00
-2.33436972e+01 0.00000000e+00 0.00000000e+00
-1.86192143e+01 0.00000000e+00 0.00000000e+00
-1.35354952e+01 0.00000000e+00 0.00000000e+00
-8.18016102e+00 0.00000000e+00 0.00000000e+00
-2.61842798e+00 0.00000000e+00 0.00000000e+00
3.09424312e+00 0.00000000e+00 0.00000000e+00
8.88827683e+00 0.00000000e+00 0.00000000e+00
1.46830150e+01 0.00000000e+00 0.00000000e+00
2.03989719e+01 0.00000000e+00 0.00000000e+00
2.59604586e+01 0.00000000e+00 0.00000000e+00
3.12949230e+01 0.00000000e+00 0.00000000e+00
3.63338732e+01 0.00000000e+00 0.00000000e+00
4.10123435e+01 0.00000000e+00 0.00000000e+00
4.52679551e+01 0.00000000e+00 0.00000000e+00
4.90424962e+01 0.00000000e+00 0.00000000e+00
5.22844196e+01 0.00000000e+00 0.00000000e+00
5.49497053e+01 0.00000000e+00 0.00000000e+00
5.70015898e+01 0.00000000e+00 0.00000000e+00
5.84105861e+01 0.00000000e+00 0.00000000e+00
5.91549004e+01 0.00000000e+00 0.00000000e+00
5.92208224e+01 0.00000000e+00 0.00000000e+00
5.86029879e+01 0.00000000e+00 0.00000000e+00
5.73044883e+01 0.00000000e+00 0.00000000e+00
5.53367663e+01 0.00000000e+00 0.00000000e+00
5.27193626e+01 0.00000000e+00 0.00000000e+00
4.94796390e+01 0.00000000e+00 0.00000000e+00
4.56524780e+01 0.00000000e+00 0.00000000e+00
4.12799015e+01 0.00000000e+00 0.00000000e+00
3.64105947e+01 0.00000000e+00 0.00000000e+00
3.10993470e+01 0.00000000e+00 0.00000000e+00
2.54064185e+01 0.00000000e+00 0.00000000e+00
1.93968436e+01 0.00000000e+00 0.00000000e+00
1.31396862e+01 0.00000000e+00 0.00000000e+00
6.70724682e+00 0.00000000e+00 0.00000000e+00
1.74225041e-01 0.00000000e+00 0.00000000e+00
-6.38316235e+00 0.00000000e+00 0.00000000e+00
-1.28880964e+01 0.00000000e+00 0.00000000e+00
-1.92640923e+01 0.00000000e+00 0.00000000e+00
-2.54359400e+01 0.00000000e+00 0.00000000e+00
-3.13306402e+01 0.00000000e+00 0.00000000e+00
-3.68783212e+01 0.00000000e+00 0.00000000e+00
-4.20131215e+01 0.00000000e+00 0.00000000e+00
-4.66740226e+01 0.00000000e+00 0.00000000e+00
-5.08056225e+01 0.00000000e+00 0.00000000e+00
-5.43588331e+01 0.00000000e+00 0.00000000e+00
-5.72914911e+01 0.00000000e+00 0.00000000e+00
-5.95688740e+01 0.00000000e+00 0.00000000e+00
-6.11641156e+01 0.00000000e+00 0.00000000e+00
-6.20585146e+01 0.00000000e+00 0.00000000e+00
-6.22417373e+01 0.00000000e+00 0.00000000e+00
-6.17119136e+01 0.00000000e+00 0.00000000e+00
-6.04756278e+01 0.00000000e+00 0.00000000e+00
-5.85478104e+01 0.00000000e+00 0.00000000e+00
-5.59515347e+01 0.00000000e+00 0.00000000e+00
-5.27177235e+01 0.00000000e+00 0.00000000e+00
-4.88847720e+01 0.00000000e+00 0.00000000e+00
-4.44980938e+01 0.00000000e+00 0.00000000e+00
-3.96095931e+01 0.00000000e+00 0.00000000e+00
-3.42770688e+01 0.00000000e+00 0.00000000e+00
-2.85635571e+01 0.00000000e+00 0.00000000e+00
-2.25366160e+01 0.00000000e+00 0.00000000e+00
-1.62675551e+01 0.00000000e+00 0.00000000e+00
-9.83061742e+00 0.00000000e+00 0.00000000e+00
-3.30211901e+00 0.00000000e+00 0.00000000e+00
3.24044580e+00 0.00000000e+00 0.00000000e+00
9.71932415e+00 0.00000000e+00 0.00000000e+00
1.60574409e+01 0.00000000e+00 0.00000000e+00
2.21793391e+01 0.00000000e+00 0.00000000e+00
2.80121112e+01 0.00000000e+00 0.00000000e+00
3.34863066e+01 0.00000000e+00 0.00000000e+00
3.85368029e+01 0.00000000e+00 0.00000000e+00
4.31036251e+01 0.00000000e+00 0.00000000e+00
4.71327001e+01 0.00000000e+00 0.00000000e+00
5.05765342e+01 0.00000000e+00 0.00000000e+00
5.33948022e+01 0.00000000e+00 0.00000000e+00
5.55548418e+01 0.00000000e+00 0.00000000e+00
5.70320448e+01 0.00000000e+00 0.00000000e+00
5.78101411e+01 0.00000000e+00 0.00000000e+00
5.78813764e+01 0.00000000e+00 0.00000000e+00
5.72465825e+01 0.00000000e+00 0.00000000e+00
5.59151441e+01 0.00000000e+00 0.00000000e+00
5.39048656e+01 0.00000000e+00 0.00000000e+00
5.12417440e+01 0.00000000e+00 0.00000000e+00
4.79596518e+01 0.00000000e+00 0.00000000e+00
4.40999326e+01 0.00000000e+00 0.00000000e+00
3.97109185e+01 0.00000000e+00 0.00000000e+00
3.48473834e+01 0.00000000e+00 0.00000000e+00
2.95699292e+01 0.00000000e+00 0.00000000e+00
2.39443041e+01 0.00000000e+00 0.00000000e+00
1.80406714e+01 0.00000000e+00 0.00000000e+00
1.19328279e+01 0.00000000e+00 0.00000000e+00
5.69733798e+00 0.00000000e+00 0.00000000e+00
-5.87377425e-01 0.00000000e+00 0.00000000e+00
-6.84189108e+00 0.00000000e+00 0.00000000e+00
-1.29866102e+01 0.00000000e+00 0.00000000e+00
-1.89427845e+01 0.00000000e+00 0.00000000e+00
-2.46335678e+01 0.00000000e+00 0.00000000e+00
-2.99848469e+01 0.00000000e+00 0.00000000e+00
-3.49261133e+01 0.00000000e+00 0.00000000e+00
-3.93916504e+01 0.00000000e+00 0.00000000e+00
-4.33211359e+01 0.00000000e+00 0.00000000e+00
-4.66594092e+01 0.00000000e+00 0.00000000e+00
-4.93576573e+01 0.00000000e+00 0.00000000e+00
-5.13761019e+01 0.00000000e+00 0.00000000e+00
-5.26835962e+01 0.00000000e+00 0.00000000e+00
-5.32548164e+01 0.00000000e+00 0.00000000e+00
-5.30725478e+01 0.00000000e+00 0.00000000e+00
-5.21307947e+01 0.00000000e+00 0.00000000e+00
-5.04288126e+01 0.00000000e+00 0.00000000e+00
-4.79713305e+01 0.00000000e+00 0.00000000e+00
-4.47843244e+01 0.00000000e+00 0.00000000e+00
-4.09065698e+01 0.00000000e+00 0.00000000e+00
-3.63575696e+01 0.00000000e+00 0.00000000e+00
-3.11615477e+01 0.00000000e+00 0.00000000e+00
-2.53900452e+01 0.00000000e+00 0.00000000e+00
-1.91034565e+01 0.00000000e+00 0.00000000e+00
-1.23307625e+01 0.00000000e+00 0.00000000e+00
-5.19269948e+00 0.00000000e+00 0.00000000e+00
2.19221963e+00 0.00000000e+00 0.00000000e+00
9.93274636e+00 0.00000000e+00 0.00000000e+00
1.80036175e+01 0.00000000e+00 0.00000000e+00
2.59608540e+01 0.00000000e+00 0.00000000e+00
3.37589869e+01 0.00000000e+00 0.00000000e+00
4.18048783e+01 0.00000000e+00 0.00000000e+00
4.96371908e+01 0.00000000e+00 0.00000000e+00
5.69143094e+01 0.00000000e+00 0.00000000e+00
6.47294898e+01 0.00000000e+00 0.00000000e+00
7.16666212e+01 0.00000000e+00 0.00000000e+00
1.55824786e+01 0.00000000e+00 0.00000000e+00
1.07990944e+01 0.00000000e+00 0.00000000e+00
2.98639602e+00 0.00000000e+00 0.00000000e+00
-4.13863570e+00 0.00000000e+00 0.00000000e+00
-1.18000006e+01 0.00000000e+00 0.00000000e+00
-1.82866587e+01 0.00000000e+00 0.00000000e+00
-2.13671854e+01 0.00000000e+00 0.00000000e+00
-2.40355360e+01 0.00000000e+00 0.00000000e+00
-2.86669597e+01 0.00000000e+00 0.00000000e+00
-3.34090682e+01 0.00000000e+00 0.00000000e+00
-3.66861010e+01 0.00000000e+00 0.00000000e+00
-3.89286240e+01 0.00000000e+00 0.00000000e+00
-4.05332688e+01 0.00000000e+00 0.00000000e+00
-4.15648154e+01 0.00000000e+00 0.00000000e+00
-4.22184796e+01 0.00000000e+00 0.00000000e+00
-4.23845348e+01 0.00000000e+00 0.00000000e+00
-4.17192024e+01 0.00000000e+00 0.00000000e+00
-4.02144606e+01 0.00000000e+00 0.00000000e+00
-3.81076152e+01 0.00000000e+00 0.00000000e+00
-3.54909875e+01 0.00000000e+00 0.00000000e+00
-3.23306835e+01 0.00000000e+00 0.00000000e+00
-2.86299995e+01 0.00000000e+00 0.00000000e+00
-2.44286814e+01 0.00000000e+00 0.00000000e+00
-1.97773144e+01 0.00000000e+00 0.00000000e+00
-1.47541520e+01 0.00000000e+00 0.00000000e+00
-9.44538718e+00 0.00000000e+00 0.00000000e+00
-3.91459806e+00 0.00000000e+00 0.00000000e+00
1.78335954e+00 0.00000000e+00 0.00000000e+00
7.57881362e+00 0.00000000e+00 0.00000000e+00
1.33910703e+01 0.00000000e+00 0.00000000e+00
1.91406544e+01 0.00000000e+00 0.00000000e+00
2.47516917e+01 0.00000000e+00 0.00000000e+00
3.01512366e+01 0.00000000e+00 0.00000000e+00
3.52701684e+01 0.00000000e+00 0.00000000e+00
4.00425901e+01 0.00000000e+00 0.00000000e+00
4.44049667e+01 0.00000000e+00 0.00000000e+00
4.82978314e+01 0.00000000e+00 0.00000000e+00
5.16682913e+01 0.00000000e+00 0.00000000e+00
5.44708337e+01 0.00000000e+00 0.00000000e+00
5.66670555e+01 0.00000000e+00 0.00000000e+00
5.82257278e+01 0.00000000e+00 0.00000000e+00
5.91232522e+01 0.00000000e+00 0.00000000e+00
5.93440782e+01 0.00000000e+00 0.00000000e+00
5.88809880e+01 0.00000000e+00 0.00000000e+00
5.77352248e+01 0.00000000e+00 0.00000000e+00
5.59164025e+01 0.00000000e+00 0.00000000e+00
5.34422732e+01 0.00000000e+00 0.00000000e+00
5.03384736e+01 0.00000000e+00 0.00000000e+00
4.66382452e+01 0.00000000e+00 0.00000000e+00
4.23820709e+01 0.00000000e+00 0.00000000e+00
3.76172133e+01 0.00000000e+00 0.00000000e+00
3.23971706e+01 0.00000000e+00 0.00000000e+00
2.67810575e+01 0.00000000e+00 0.00000000e+00
2.08329227e+01 0.00000000e+00 0.00000000e+00
1.46210170e+01 0.00000000e+00 0.00000000e+00
8.21701288e+00 0.00000000e+00 0.00000000e+00
1.69517587e+00 0.00000000e+00 0.00000000e+00
-4.86850942e+00 0.00000000e+00 0.00000000e+00
-1.13972488e+01 0.00000000e+00 0.00000000e+00
-1.78143708e+01 0.00000000e+00 0.00000000e+00
-2.40442668e+01 0.00000000e+00 0.00000000e+00
-3.00133283e+01 0.00000000e+00 0.00000000e+00
-3.56508706e+01 0.00000000e+00 0.00000000e+00
-4.08900230e+01 0.00000000e+00 0.00000000e+00
-4.56685756e+01 0.00000000e+00 0.00000000e+00
-4.99297676e+01 0.00000000e+00 0.00000000e+00
-5.36230029e+01 0.00000000e+00 0.00000000e+00
-5.67044815e+01 0.00000000e+00 0.00000000e+00
-5.91377377e+01 0.00000000e+00 0.00000000e+00
-6.08940788e+01 0.00000000e+00 0.00000000e+00
-6.19529177e+01 0.00000000e+00 0.00000000e+00
-6.23020007e+01 0.00000000e+00 0.00000000e+00
-6.19375261e+01 0.00000000e+00 0.00000000e+00
-6.08641596e+01 0.00000000e+00 0.00000000e+00
-5.90949468e+01 0.00000000e+00 0.00000000e+00
-5.66511315e+01 0.00000000e+00 0.00000000e+00
-5.35618820e+01 0.00000000e+00 0.00000000e+00
-4.98639315e+01 0.00000000e+00 0.00000000e+00
-4.56011417e+01 0.00000000e+00 0.00000000e+00
-4.08239899e+01 0.00000000e+00 0.00000000e+00
-3.55889888e+01 0.00000000e+00 0.00000000e+00
-2.99580419e+01 0.00000000e+00 0.00000000e+00
-2.39977408e+01 0.00000000e+00 0.00000000e+00
-1.77786065e+01 0.00000000e+00 0.00000000e+00
-1.13742815e+01 0.00000000e+00 0.00000000e+00
-4.86067805e+00 0.00000000e+00 0.00000000e+00
1.68490928e+00 0.00000000e+00 0.00000000e+00
8.18471872e+00 0.00000000e+00 0.00000000e+00
1.45614549e+01 0.00000000e+00 0.00000000e+00
2.07392296e+01 0.00000000e+00 0.00000000e+00
2.66444962e+01 0.00000000e+00 0.00000000e+00
3.22069636e+01 0.00000000e+00 0.00000000e+00
3.73604772e+01 0.00000000e+00 0.00000000e+00
4.20438507e+01 0.00000000e+00 0.00000000e+00
4.62016364e+01 0.00000000e+00 0.00000000e+00
4.97848208e+01 0.00000000e+00 0.00000000e+00
5.27514345e+01 0.00000000e+00 0.00000000e+00
5.50670685e+01 0.00000000e+00 0.00000000e+00
5.67052884e+01 0.00000000e+00 0.00000000e+00
5.76479427e+01 0.00000000e+00 0.00000000e+00
5.78853639e+01 0.00000000e+00 0.00000000e+00
5.74164625e+01 0.00000000e+00 0.00000000e+00
5.62487162e+01 0.00000000e+00 0.00000000e+00
5.43980583e+01 0.00000000e+00 0.00000000e+00
5.18886714e+01 0.00000000e+00 0.00000000e+00
4.87526886e+01 0.00000000e+00 0.00000000e+00
4.50298075e+01 0.00000000e+00 0.00000000e+00
4.07668236e+01 0.00000000e+00 0.00000000e+00
3.60170987e+01 0.00000000e+00 0.00000000e+00
3.08399616e+01 0.00000000e+00 0.00000000e+00
2.53000399e+01 0.00000000e+00 0.00000000e+00
1.94665410e+01 0.00000000e+00 0.00000000e+00
1.34124814e+01 0.00000000e+00 0.00000000e+00
7.21383214e+00 0.00000000e+00 0.00000000e+00
9.48614109e-01 0.00000000e+00 0.00000000e+00
-5.30394987e+00 0.00000000e+00 0.00000000e+00
-1.14642677e+01 0.00000000e+00 0.00000000e+00
-1.74533777e+01 0.00000000e+00 0.00000000e+00
-2.31940151e+01 0.00000000e+00 0.00000000e+00
-2.86114513e+01 0.00000000e+00 0.00000000e+00
-3.36343596e+01 0.00000000e+00 0.00000000e+00
-3.81960164e+01 0.00000000e+00 0.00000000e+00
-4.22349475e+01 0.00000000e+00 0.00000000e+00
-4.56946939e+01 0.00000000e+00 0.00000000e+00
-4.85249399e+01 0.00000000e+00 0.00000000e+00
-5.06842559e+01 0.00000000e+00 0.00000000e+00
-5.21398467e+01 0.00000000e+00 0.00000000e+00
-5.28647008e+01 0.00000000e+00 0.00000000e+00
-5.28397379e+01 0.00000000e+00 0.00000000e+00
-5.20571030e+01 0.00000000e+00 0.00000000e+00
-5.05143311e+01 0.00000000e+00 0.00000000e+00
-4.82141811e+01 0.00000000e+00 0.00000000e+00
-4.51805034e+01 0.00000000e+00 0.00000000e+00
-4.14506754e+01 0.00000000e+00 0.00000000e+00
-3.70430923e+01 0.00000000e+00 0.00000000e+00
-3.19798343e+01 0.00000000e+00 0.00000000e+00
-2.63304715e+01 0.00000000e+00 0.00000000e+00
-2.01548300e+01 0.00000000e+00 0.00000000e+00
-1.34801469e+01 0.00000000e+00 0.00000000e+00
-6.42498248e+00 0.00000000e+00 0.00000000e+00
8.89872955e-01 0.00000000e+00 0.00000000e+00
8.57248593e+00 0.00000000e+00 0.00000000e+00
1.66057039e+01 0.00000000e+00 0.00000000e+00
2.45466516e+01 0.00000000e+00 0.00000000e+00
3.23381870e+01 0.00000000e+00 0.00000000e+00
4.03913951e+01 0.00000000e+00 0.00000000e+00
4.82566505e+01 0.00000000e+00 0.00000000e+00
5.55716152e+01 0.00000000e+00 0.00000000e+00
6.34269943e+01 0.00000000e+00 0.00000000e+00
7.04868520e+01 0.00000000e+00 0.00000000e+00
1.69603060e+01 0.00000000e+00 0.00000000e+00
1.17011249e+01 0.00000000e+00 0.00000000e+00
3.78601056e+00 0.00000000e+00 0.00000000e+00
-3.37630039e+00 0.00000000e+00 0.00000000e+00
-1.10852631e+01 0.00000000e+00 0.00000000e+00
-1.75503032e+01 0.00000000e+00 0.00000000e+00
-2.06271847e+01 0.00000000e+00 0.00000000e+00
-2.33952258e+01 0.00000000e+00 0.00000000e+00
-2.81547856e+01 0.00000000e+00 0.00000000e+00
-3.29894683e+01 0.00000000e+00 0.00000000e+00
-3.63514592e+01 0.00000000e+00 0.00000000e+00
-3.86975017e+01 0.00000000e+00 0.00000000e+00
-4.04206594e+01 0.00000000e+00 0.00000000e+00
-4.15831836e+01 0.00000000e+00 0.00000000e+00
-4.23734171e+01 0.00000000e+00 0.00000000e+00
-4.26691150e+01 0.00000000e+00 0.00000000e+00
-4.21265181e+01 0.00000000e+00 0.00000000e+00
-4.07456555e+01 0.00000000e+00 0.00000000e+00
-3.87633586e+01 0.00000000e+00 0.00000000e+00
-3.62653221e+01 0.00000000e+00 0.00000000e+00
-3.32142057e+01 0.00000000e+00 0.00000000e+00
-2.96125255e+01 0.00000000e+00 0.00000000e+00
-2.54990339e+01 0.00000000e+00 0.00000000e+00
-2.09236742e+01 0.00000000e+00 0.00000000e+00
-1.59641823e+01 0.00000000e+00 0.00000000e+00
-1.07052513e+01 0.00000000e+00 0.00000000e+00
-5.20879417e+00 0.00000000e+00 0.00000000e+00
4.70953538e-01 0.00000000e+00 0.00000000e+00
6.26426717e+00 0.00000000e+00 0.00000000e+00
1.20904759e+01 0.00000000e+00 0.00000000e+00
1.78701681e+01 0.00000000e+00 0.00000000e+00
2.35273322e+01 0.00000000e+00 0.00000000e+00
2.89886753e+01 0.00000000e+00 0.00000000e+00
3.41844886e+01 0.00000000e+00 0.00000000e+00
3.90479819e+01 0.00000000e+00 0.00000000e+00
4.35145036e+01 0.00000000e+00 0.00000000e+00
4.75233720e+01 0.00000000e+00 0.00000000e+00
5.10203806e+01 0.00000000e+00 0.00000000e+00
5.39585494e+01 0.00000000e+00 0.00000000e+00
5.62978557e+01 0.00000000e+00 0.00000000e+00
5.80053450e+01 0.00000000e+00 0.00000000e+00
5.90556262e+01 0.00000000e+00 0.00000000e+00
5.94313148e+01 0.00000000e+00 0.00000000e+00
5.91233410e+01 0.00000000e+00 0.00000000e+00
5.81310959e+01 0.00000000e+00 0.00000000e+00
5.64623558e+01 0.00000000e+00 0.00000000e+00
5.41330712e+01 0.00000000e+00 0.00000000e+00
5.11671361e+01 0.00000000e+00 0.00000000e+00
4.75961308e+01 0.00000000e+00 0.00000000e+00
4.34589744e+01 0.00000000e+00 0.00000000e+00
3.88014790e+01 0.00000000e+00 0.00000000e+00
3.36758210e+01 0.00000000e+00 0.00000000e+00
2.81399353e+01 0.00000000e+00 0.00000000e+00
2.22568478e+01 0.00000000e+00 0.00000000e+00
1.60939562e+01 0.00000000e+00 0.00000000e+00
9.72226250e+00 0.00000000e+00 0.00000000e+00
3.21555355e+00 0.00000000e+00 0.00000000e+00
-3.35046397e+00 0.00000000e+00 0.00000000e+00
-9.89906701e+00 0.00000000e+00 0.00000000e+00
